32	5	0.267684	0.391020	0.658704	0.201390	0.066294
32	12	0.267924	0.391027	0.658951	0.202061	0.065863
32	21	0.267889	0.391025	0.658914	0.202136	0.065753
32	13	0.267933	0.391023	0.658956	0.201635	0.066298
32	6	0.267880	0.391035	0.658915	0.202072	0.065808
32	18	0.267049	0.391031	0.658080	0.200186	0.066863
32	31	0.266680	0.391049	0.657729	0.206451	0.060229
32	19	0.267640	0.391030	0.658670	0.201216	0.066424
32	29	0.266830	0.391048	0.657878	0.210601	0.056229
32	30	0.266583	0.391072	0.657655	0.206921	0.059662
32	25	0.267705	0.391046	0.658751	0.209931	0.057774
32	28	0.267950	0.391073	0.659023	0.212491	0.055459
32	27	0.266759	0.391053	0.657812	0.206014	0.060745
32	17	0.267697	0.391050	0.658747	0.201431	0.066266
32	26	0.266437	0.391070	0.657507	0.205976	0.060461
32	24	0.267814	0.391053	0.658867	0.210501	0.057313
32	22	0.267887	0.391054	0.658941	0.201579	0.066308
32	10	0.266807	0.391051	0.657858	0.198855	0.067952
32	23	0.267027	0.391052	0.658079	0.198601	0.068426
32	20	0.267452	0.391133	0.658585	0.201054	0.066398
32	11	0.267825	0.391131	0.658956	0.202089	0.065736
32	1	0.267834	0.391636	0.659470	0.201267	0.066567
32	3	0.267894	0.391266	0.659160	0.201679	0.066215
32	8	0.267697	0.391135	0.658832	0.201942	0.065755
32	4	0.267925	0.391050	0.658975	0.201794	0.066131
32	14	0.267934	0.391051	0.658985	0.202043	0.065891
32	0	0.267934	0.404283	0.672217	0.200843	0.067091
32	22	0.260897	0.389090	0.649987	0.194884	0.066013
32	6	0.260174	0.389092	0.649266	0.193669	0.066505
32	26	0.260392	0.389118	0.649510	0.203137	0.057255
32	16	0.259969	0.389064	0.649033	0.193678	0.066291
32	12	0.260583	0.389076	0.649659	0.193385	0.067198
32	13	0.260346	0.389077	0.649423	0.193926	0.066420
32	18	0.260495	0.389074	0.649569	0.194921	0.065574
32	23	0.259967	0.389075	0.649042	0.193028	0.066939
32	4	0.260659	0.389073	0.649732	0.194452	0.066207
32	21	0.259939	0.389088	0.649027	0.193984	0.065955
32	30	0.260478	0.389116	0.649594	0.204033	0.056445
32	25	0.260484	0.389109	0.649593	0.196108	0.064376
32	27	0.259210	0.389113	0.648323	0.200280	0.058930
32	9	0.259738	0.389093	0.648831	0.191107	0.068631
32	29	0.260466	0.389109	0.649575	0.203160	0.057306
32	15	0.259991	0.389091	0.649082	0.193915	0.066076
32	7	0.260536	0.389082	0.649618	0.193761	0.066775
32	24	0.260432	0.389119	0.649551	0.203698	0.056734
32	14	0.259944	0.389216	0.649160	0.192764	0.067180
32	1	0.260059	0.389712	0.649771	0.192815	0.067244
32	10	0.259961	0.389102	0.649063	0.194005	0.065956
32	19	0.260005	0.389077	0.649082	0.193960	0.066045
32	3	0.260442	0.389248	0.649690	0.194159	0.066283
32	20	0.260256	0.389409	0.649665	0.193536	0.066720
32	8	0.260039	0.389108	0.649147	0.193549	0.066490
32	17	0.259299	0.389226	0.648525	0.192983	0.066316
32	31	0.259752	0.389119	0.648871	0.202440	0.057312
32	28	0.260474	0.389121	0.649595	0.204345	0.056129
32	2	0.260555	0.389727	0.650282	0.194476	0.066079
32	11	0.260462	0.390618	0.651080	0.194607	0.065855
32	0	0.260067	0.442641	0.702708	0.191715	0.068352
32	5	0.259941	0.442628	0.702569	0.193258	0.066683
32	12	0.268242	0.399747	0.667989	0.201173	0.067069
32	26	0.268588	0.399777	0.668365	0.209803	0.058785
32	14	0.268599	0.399764	0.668363	0.201890	0.066709
32	19	0.268505	0.399773	0.668278	0.201471	0.067034
32	27	0.268714	0.399783	0.668497	0.210595	0.058119
32	25	0.269028	0.399776	0.668804	0.213551	0.055477
32	4	0.269156	0.399776	0.668932	0.202805	0.066351
32	17	0.268839	0.399771	0.668610	0.202152	0.066687
32	20	0.268789	0.399768	0.668557	0.202189	0.066600
32	28	0.268556	0.399781	0.668337	0.210507	0.058049
32	24	0.269012	0.399783	0.668795	0.212707	0.056305
32	30	0.269077	0.399800	0.668877	0.213320	0.055757
32	16	0.268948	0.399764	0.668712	0.201360	0.067588
32	5	0.269355	0.399755	0.669110	0.203110	0.066245
32	13	0.268756	0.399745	0.668501	0.200457	0.068299
32	11	0.268947	0.399760	0.668707	0.203134	0.065813
32	7	0.269052	0.399771	0.668823	0.202760	0.066292
32	18	0.268828	0.399746	0.668574	0.202709	0.066119
32	21	0.269388	0.399758	0.669146	0.203517	0.065871
32	15	0.268740	0.399751	0.668491	0.202104	0.066636
32	2	0.269014	0.400472	0.669486	0.202994	0.066020
32	23	0.269398	0.399785	0.669183	0.202565	0.066833
32	29	0.268995	0.399798	0.668793	0.211557	0.057438
32	1	0.268556	0.400483	0.669039	0.201333	0.067223
32	3	0.268756	0.399914	0.668670	0.202084	0.066672
32	8	0.268683	0.399930	0.668613	0.202233	0.066450
32	9	0.269125	0.399735	0.668860	0.202746	0.066379
32	31	0.268867	0.399799	0.668666	0.211793	0.057074
32	10	0.269362	0.399815	0.669177	0.203321	0.066041
32	22	0.269106	0.399771	0.668877	0.203202	0.065904
32	6	0.268617	0.399765	0.668382	0.202053	0.066564
32	0	0.269015	0.411765	0.680780	0.200624	0.068391
32	7	0.271954	0.396375	0.668329	0.204852	0.067102
32	5	0.272193	0.396401	0.668594	0.204798	0.067395
32	4	0.272067	0.396397	0.668464	0.205033	0.067034
32	20	0.271943	0.396412	0.668355	0.204930	0.067013
32	6	0.272159	0.396374	0.668533	0.205356	0.066803
32	18	0.272025	0.396378	0.668403	0.205777	0.066248
32	13	0.272770	0.396377	0.669147	0.205074	0.067696
32	30	0.272587	0.396418	0.669005	0.215845	0.056742
32	15	0.271283	0.396372	0.667655	0.199921	0.071362
32	27	0.272848	0.396408	0.669256	0.215716	0.057132
32	11	0.272682	0.396396	0.669078	0.206116	0.066566
32	22	0.271982	0.396386	0.668368	0.204739	0.067243
32	31	0.272669	0.396407	0.669076	0.216036	0.056633
32	21	0.272010	0.396398	0.668408	0.205399	0.066611
32	16	0.271620	0.396399	0.668019	0.204582	0.067038
32	12	0.272314	0.396376	0.668690	0.205526	0.066788
32	24	0.273139	0.396409	0.669548	0.216442	0.056697
32	17	0.272750	0.396411	0.669161	0.205800	0.066950
32	19	0.271928	0.396489	0.668417	0.205091	0.066837
32	23	0.272071	0.396390	0.668461	0.204668	0.067403
32	10	0.271972	0.396392	0.668364	0.205441	0.066531
32	26	0.271559	0.396407	0.667966	0.213453	0.058106
32	29	0.271770	0.396423	0.668193	0.213479	0.058291
32	25	0.272655	0.396418	0.669073	0.216020	0.056635
32	9	0.272009	0.396412	0.668421	0.204826	0.067183
32	28	0.271376	0.396413	0.667789	0.214084	0.057292
32	3	0.272542	0.396628	0.669170	0.205641	0.066901
32	14	0.271948	0.396476	0.668424	0.205005	0.066943
32	8	0.271960	0.396478	0.668438	0.205464	0.066496
32	2	0.271792	0.397059	0.668851	0.204921	0.066871
32	1	0.272084	0.397057	0.669141	0.204714	0.067370
32	0	0.272048	0.406271	0.678319	0.203918	0.068130
