0	8	36	20.662555
0	8	37	17.589046
0	8	38	20.582588
0	8	39	18.475880
0	8	40	14.154656
0	8	41	17.400866
0	8	42	18.733924
0	8	43	17.189965
0	8	44	17.390097
0	8	45	18.465883
0	8	46	20.776999
0	8	47	17.197077
0	8	48	14.259012
0	8	49	20.041612
0	9	10	20.076149
0	9	11	22.022573
0	9	12	14.070946
0	9	13	20.320403
0	9	14	16.926699
0	9	15	21.908753
0	9	16	20.097262
0	9	17	17.898650
0	9	18	20.015476
0	9	19	19.174273
0	9	20	22.826646
0	9	21	20.201482
0	9	22	22.113771
0	9	23	14.436322
0	9	24	15.910909
0	9	25	20.089579
0	9	26	24.513438
0	9	27	19.822256
0	9	28	20.713079
0	9	29	20.798661
0	9	30	20.927788
0	9	31	16.605611
0	9	32	16.997296
0	9	33	16.876103
0	9	34	18.721386
0	9	35	23.661368
0	9	36	22.266885
0	9	37	14.806851
0	9	38	22.192888
0	9	39	20.080209
0	9	40	17.815987
0	9	41	18.052520
0	9	42	15.596676
0	9	43	14.070946
0	9	44	18.994427
0	9	45	14.840806
0	9	46	22.381329
0	9	47	17.342863
0	9	48	15.863342
0	9	49	22.689466
0	10	11	20.851923
0	10	12	18.862495
0	10	13	18.230586
0	10	14	19.415283
0	10	15	20.867089
0	10	16	19.963818
0	10	17	17.412451
0	10	18	15.861429
0	10	19	19.127731
0	10	20	22.352683
0	10	21	20.154940
0	10	22	22.067229
0	10	23	18.822415
0	10	24	17.321950
0	10	25	20.034465
0	10	26	24.466896
0	10	27	18.155515
0	10	28	18.445756
0	10	29	20.378379
0	10	30	18.355624
0	10	31	21.802008
0	10	32	16.950754
0	10	33	16.829561
0	10	34	17.908685
0	10	35	23.614826
0	10	36	22.220343
0	10	37	19.146833
0	10	38	19.834669
0	10	39	20.033667
0	10	40	16.416168
0	10	41	18.958653
0	10	42	20.291712
0	10	43	18.747752
0	10	44	18.900484
0	10	45	20.053613
0	10	46	22.334787
0	10	47	19.906738
0	10	48	15.816800
0	10	49	22.225969
0	11	12	20.808920
0	11	13	18.506428
0	11	14	21.489318
0	11	15	16.146550
0	11	16	17.728113
0	11	17	17.519458
0	11	18	20.952739
0	11	19	17.628654
0	11	20	18.699769
0	11	21	22.101365
0	11	22	24.013654
0	11	23	20.768840
0	11	24	19.189534
0	11	25	21.989462
0	11	26	26.413321
0	11	27	16.911563
0	11	28	19.876474
0	11	29	21.268034
0	11	30	18.456997
0	11	31	23.770174
0	11	32	18.897179
0	11	33	18.775986
0	11	34	16.306598
0	11	35	25.561251
0	11	36	24.166767
0	11	37	21.093258
0	11	38	18.087110
0	11	39	21.980092
0	11	40	19.715869
0	11	41	19.485643
0	11	42	22.238137
0	11	43	20.694177
0	11	44	16.039097
0	11	45	22.000038
0	11	46	24.281211
0	11	47	21.919688
0	11	48	17.763225
0	11	49	24.589349
0	12	13	19.106749
0	12	14	16.446398
0	12	15	20.695100
0	12	16	18.883609
0	12	17	16.684996
0	12	18	18.826907
0	12	19	17.960619
0	12	20	21.612992
0	12	21	18.987828
0	12	22	20.900117
0	12	23	13.452017
0	12	24	14.821409
0	12	25	18.875925
0	12	26	23.299784
0	12	27	18.608602
0	12	28	19.499425
0	12	29	19.585008
0	12	30	19.714134
0	12	31	16.384407
0	12	32	15.783643
0	12	33	15.662449
0	12	34	17.507732
0	12	35	22.447714
0	12	36	21.053231
0	12	37	14.028030
0	12	38	20.979234
0	12	39	18.866556
0	12	40	16.602333
0	12	41	16.930529
0	12	42	15.212682
0	12	43	12.944081
0	12	44	17.780773
0	12	45	14.702008
0	12	46	21.167675
0	12	47	16.667259
0	12	48	14.649688
0	12	49	21.475812
0	13	14	19.787148
0	13	15	18.465739
0	13	16	19.572432
0	13	17	15.420774
0	13	18	18.448637
0	13	19	19.137838
0	13	20	20.109604
0	13	21	20.399195
0	13	22	22.234681
0	13	23	19.066669
0	13	24	17.566204
0	13	25	20.287292
0	13	26	24.266616
0	13	27	17.275343
0	13	28	15.844663
0	13	29	18.280512
0	13	30	15.623091
0	13	31	22.068004
0	13	32	17.195009
0	13	33	17.073816
0	13	34	17.088638
0	13	35	23.536730
0	13	36	22.380368
0	13	37	19.391088
0	13	38	17.027807
0	13	39	20.277922
0	13	40	18.013699
0	13	41	18.501550
0	13	42	20.535966
0	13	43	18.992007
0	13	44	18.115605
0	13	45	20.297867
0	13	46	22.052509
0	13	47	20.217518
0	13	48	16.061054
0	13	49	22.863879
0	14	15	21.375498
0	14	16	19.564007
0	14	17	17.365395
0	14	18	17.869936
0	14	19	18.641018
0	14	20	22.293391
0	14	21	19.668227
0	14	22	21.580516
0	14	23	16.328325
0	14	24	16.401898
0	14	25	19.536688
0	14	26	23.980183
0	14	27	19.289001
0	14	28	20.179824
0	14	29	20.265406
0	14	30	20.394532
0	14	31	16.725440
0	14	32	16.464041
0	14	33	16.342848
0	14	34	18.188131
0	14	35	23.128113
0	14	36	21.733630
0	14	37	16.633796
0	14	38	21.659632
0	14	39	19.546954
0	14	40	17.173033
0	14	41	18.467909
0	14	42	17.168087
0	14	43	16.317545
0	14	44	18.461171
0	14	45	16.805986
0	14	46	21.848074
0	14	47	14.743752
0	14	48	15.330087
0	14	49	22.127239
0	15	16	17.507687
0	15	17	17.343631
0	15	18	20.978844
0	15	19	17.437214
0	15	20	18.413219
0	15	21	21.987545
0	15	22	23.899834
0	15	23	20.655019
0	15	24	19.148421
0	15	25	21.875642
0	15	26	26.298106
0	15	27	17.087284
0	15	28	19.858513
0	15	29	21.153533
0	15	30	18.498956
0	15	31	23.656354
0	15	32	18.783359
0	15	33	18.662166
0	15	34	16.379801
0	15	35	25.447431
0	15	36	24.052947
0	15	37	20.979438
0	15	38	18.234106
0	15	39	21.866272
0	15	40	19.602049
0	15	41	19.494177
0	15	42	22.124317
0	15	43	20.580357
0	15	44	15.861459
0	15	45	21.886218
0	15	46	24.163917
0	15	47	21.805868
0	15	48	17.649404
0	15	49	24.475528
0	16	17	17.370552
0	16	18	19.934624
0	16	19	14.045517
0	16	20	18.072103
0	16	21	20.176054
0	16	22	22.088343
0	16	23	18.843529
0	16	24	17.343063
0	16	25	20.064151
0	16	26	24.488010
0	16	27	17.291073
0	16	28	20.401308
0	16	29	20.754392
0	16	30	20.057016
0	16	31	21.844863
0	16	32	16.971868
0	16	33	16.850675
0	16	34	16.272311
0	16	35	23.635940
0	16	36	22.241456
0	16	37	19.167947
0	16	38	19.842330
0	16	39	20.054781
0	16	40	17.790558
0	16	41	18.720138
0	16	42	20.312826
0	16	43	18.768866
0	16	44	15.079351
0	16	45	20.074727
0	16	46	22.355900
0	16	47	19.994377
0	16	48	15.837914
0	16	49	22.664038
0	17	18	17.551023
0	17	19	16.949722
0	17	20	17.035906
0	17	21	17.977442
0	17	22	19.889730
0	17	23	16.644916
0	17	24	15.144451
0	17	25	17.865539
0	17	26	22.280901
0	17	27	16.798170
0	17	28	16.172031
0	17	29	17.065444
0	17	30	16.410213
0	17	31	19.646251
0	17	32	14.773256
0	17	33	14.652063
0	17	34	16.082580
0	17	35	21.437327
0	17	36	20.042844
0	17	37	16.969335
0	17	38	17.646308
0	17	39	17.856169
0	17	40	15.591946
0	17	41	16.781155
0	17	42	18.114213
0	17	43	16.570254
0	17	44	16.544667
0	17	45	17.876114
0	17	46	20.093829
0	17	47	17.795765
0	17	48	13.639301
0	17	49	20.465425
0	18	19	19.092143
0	18	20	22.461826
0	18	21	20.119352
0	18	22	22.031641
0	18	23	18.786826
0	18	24	17.286361
0	18	25	20.005316
0	18	26	24.431308
0	18	27	18.228922
0	18	28	18.708428
0	18	29	20.565675
0	18	30	18.682017
0	18	31	20.221802
0	18	32	16.915166
0	18	33	16.793973
0	18	34	17.845665
0	18	35	23.579238
0	18	36	22.184754
0	18	37	19.111245
0	18	38	20.012081
0	18	39	19.998079
0	18	40	17.689787
0	18	41	18.922634
0	18	42	20.229361
0	18	43	18.712164
0	18	44	18.863584
0	18	45	19.969441
0	18	46	22.299198
0	18	47	18.349348
0	18	48	15.781211
0	18	49	22.594067
0	19	20	18.045737
0	19	21	19.253065
0	19	22	21.165353
0	19	23	17.920539
0	19	24	16.420074
0	19	25	19.141162
0	19	26	23.565021
0	19	27	16.916758
0	19	28	19.764661
0	19	29	19.850244
0	19	30	19.614784
0	19	31	20.921874
0	19	32	16.048879
0	19	33	15.927686
0	19	34	15.801172
0	19	35	22.712950
0	19	36	21.318467
0	19	37	18.244958
0	19	38	19.477234
0	19	39	19.131792
0	19	40	16.867569
0	19	41	17.851193
0	19	42	19.389836
0	19	43	17.845877
0	19	44	14.547824
0	19	45	19.151737
0	19	46	21.432911
0	19	47	19.071388
0	19	48	14.914924
0	19	49	21.741048
0	20	21	22.905437
0	20	22	24.817726
0	20	23	21.572912
0	20	24	20.072447
0	20	25	22.793534
0	20	26	27.215998
0	20	27	19.640504
0	20	28	21.167089
0	20	29	22.091197
0	20	30	20.964090
0	20	31	24.574247
0	20	32	19.701252
0	20	33	19.580058
0	20	34	18.900488
0	20	35	26.365323
0	20	36	24.970840
0	20	37	21.897331
0	20	38	20.752157
0	20	39	22.784165
0	20	40	20.519942
0	20	41	21.467728
0	20	42	23.042209
0	20	43	21.498249
0	20	44	17.811831
0	20	45	22.804110
0	20	46	25.078553
0	20	47	22.723761
0	20	48	18.567297
0	20	49	25.393421
0	21	22	16.062026
0	21	23	18.947748
0	21	24	17.447283
0	21	25	16.369891
0	21	26	18.783253
0	21	27	19.901047
0	21	28	20.780905
0	21	29	19.054895
0	21	30	21.006579
0	21	31	21.949083
0	21	32	16.488036
0	21	33	16.454207
0	21	34	18.800178
0	21	35	17.649140
0	21	36	16.215140
0	21	37	19.272167
0	21	38	22.271679
0	21	39	14.600189
0	21	40	17.508012
0	21	41	19.083987
0	21	42	20.417045
0	21	43	18.873086
0	21	44	19.073218
0	21	45	20.178947
0	21	46	16.805623
0	21	47	20.098597
0	21	48	14.891954
0	21	49	17.547518
0	22	23	20.860037
0	22	24	19.359572
0	22	25	17.978141
0	22	26	18.834548
0	22	27	21.813336
0	22	28	22.434889
0	22	29	20.070473
0	22	30	22.918868
0	22	31	23.861372
0	22	32	18.283805
0	22	33	18.275014
0	22	34	20.712466
0	22	35	17.675370
0	22	36	16.242137
0	22	37	21.184456
0	22	38	24.183968
0	22	39	16.332476
0	22	40	19.152017
0	22	41	20.996276
0	22	42	22.329334
0	22	43	20.785375
0	22	44	20.985507
0	22	45	22.091235
0	22	46	17.761342
0	22	47	22.010886
0	22	48	16.770813
0	22	49	18.279026
0	23	24	14.333089
0	23	25	18.835845
0	23	26	23.259704
0	23	27	18.568522
0	23	28	19.459345
0	23	29	19.544928
0	23	30	19.674054
0	23	31	16.030249
0	23	32	15.743563
0	23	33	15.622369
0	23	34	17.467652
0	23	35	22.407634
0	23	36	21.013151
0	23	37	14.569618
0	23	38	20.939154
0	23	39	18.826476
0	23	40	16.562253
0	23	41	16.483775
0	23	42	14.578160
0	23	43	13.250486
0	23	44	17.740693
0	23	45	15.200771
0	23	46	21.127595
0	23	47	16.591114
0	23	48	14.609608
0	23	49	21.435732
0	24	25	17.335380
0	24	26	21.759239
0	24	27	16.842984
0	24	28	17.958880
0	24	29	18.044463
0	24	30	18.173589
0	24	31	17.546126
0	24	32	14.243098
0	24	33	14.121904
0	24	34	15.737396
0	24	35	20.907169
0	24	36	19.512686
0	24	37	15.979858
0	24	38	19.352664
0	24	39	17.326011
0	24	40	15.061788
0	24	41	13.467433
0	24	42	15.217873
0	24	43	14.645850
0	24	44	16.236976
0	24	45	16.662457
0	24	46	19.627130
0	24	47	16.946493
0	24	48	13.109143
0	24	49	19.935267
0	25	26	20.657485
0	25	27	19.789144
0	25	28	20.679967
0	25	29	20.096529
0	25	30	20.894676
0	25	31	21.837180
0	25	32	15.151484
0	25	33	15.143563
0	25	34	18.688275
0	25	35	19.480406
0	25	36	18.145449
0	25	37	19.160264
0	25	38	22.159776
0	25	39	16.062226
0	25	40	15.540961
0	25	41	18.972084
0	25	42	20.305142
0	25	43	18.761183
0	25	44	18.961315
0	25	45	20.067044
0	25	46	18.999573
0	25	47	19.875748
0	25	48	14.759300
0	25	49	18.275770
0	26	27	24.213003
0	26	28	23.324347
0	26	29	20.776485
0	26	30	25.202745
0	26	31	26.261039
0	26	32	21.053148
0	26	33	21.046474
0	26	34	23.112134
0	26	35	18.788641
0	26	36	18.828117
0	26	37	23.584123
0	26	38	26.566011
0	26	39	19.104999
0	26	40	21.505861
0	26	41	23.395943
0	26	42	24.729001
0	26	43	23.185042
0	26	44	23.385174
0	26	45	24.490903
0	26	46	18.548909
0	26	47	24.410553
0	26	48	19.525470
0	26	49	19.963372
0	27	28	18.595795
0	27	29	20.150297
0	27	30	17.050539
0	27	31	21.569857
0	27	32	16.696862
0	27	33	16.575668
0	27	34	13.806250
0	27	35	23.360933
0	27	36	21.966450
0	27	37	18.892941
0	27	38	16.588040
0	27	39	19.779775
0	27	40	17.515552
0	27	41	16.987420
0	27	42	20.037819
0	27	43	18.493859
0	27	44	15.331164
0	27	45	19.799720
0	27	46	22.080894
0	27	47	19.719371
0	27	48	15.562907
0	27	49	22.389031
0	28	29	17.294778
0	28	30	16.679196
0	28	31	22.460680
0	28	32	17.587685
0	28	33	17.466491
0	28	34	18.380641
0	28	35	22.813627
0	28	36	22.408243
0	28	37	19.783764
0	28	38	18.268083
0	28	39	20.670598
0	28	40	18.406375
0	28	41	19.595584
0	28	42	20.928642
0	28	43	19.384683
0	28	44	19.411370
0	28	45	20.690543
0	28	46	21.160203
0	28	47	20.610194
0	28	48	16.453730
0	28	49	23.049355
0	29	30	19.186377
0	29	31	22.546262
0	29	32	17.630593
0	29	33	17.551552
0	29	34	19.350630
0	29	35	20.306341
0	29	36	20.044667
0	29	37	19.869346
0	29	38	20.686271
0	29	39	19.486350
0	29	40	18.474054
0	29	41	19.681166
0	29	42	21.014225
0	29	43	19.470265
0	29	44	19.670397
0	29	45	20.776126
0	29	46	18.641025
0	29	47	20.695776
0	29	48	15.905139
0	29	49	21.619889
0	30	31	22.675389
0	30	32	17.802393
0	30	33	17.681200
0	30	34	16.961784
0	30	35	24.466465
0	30	36	23.071982
0	30	37	19.998472
0	30	38	16.648486
0	30	39	20.885306
0	30	40	18.621084
0	30	41	18.518036
0	30	42	21.143351
0	30	43	19.599391
0	30	44	18.089855
0	30	45	20.905252
0	30	46	23.000314
0	30	47	20.824903
0	30	48	16.668439
0	30	49	23.494563
0	31	32	18.744897
0	31	33	18.623704
0	31	34	20.468987
0	31	35	25.408969
0	31	36	24.014486
0	31	37	17.338496
0	31	38	23.940489
0	31	39	21.827810
0	31	40	19.553794
0	31	41	19.696812
0	31	42	16.735437
0	31	43	16.187692
0	31	44	20.742027
0	31	45	17.296068
0	31	46	24.128930
0	31	47	17.392075
0	31	48	17.610943
0	31	49	24.437067
0	32	33	10.976145
0	32	34	15.595992
0	32	35	19.888184
0	32	36	18.444292
0	32	37	16.067981
0	32	38	19.067493
0	32	39	15.991160
0	32	40	13.543510
0	32	41	15.879801
0	32	42	17.212860
0	32	43	15.668900
0	32	44	15.869032
0	32	45	16.974761
0	32	46	19.098091
0	32	47	16.894411
0	32	48	11.915253
0	32	49	19.247658
0	33	34	15.474799
0	33	35	19.881510
0	33	36	18.435501
0	33	37	15.946788
0	33	38	18.946300
0	33	39	15.985779
0	33	40	13.507120
0	33	41	15.758608
0	33	42	17.091666
0	33	43	15.547707
0	33	44	15.747839
0	33	45	16.853568
0	33	46	19.059837
0	33	47	16.773218
0	33	48	11.880417
0	33	49	19.240984
0	34	35	22.260064
0	34	36	20.865580
0	34	37	17.792071
0	34	38	16.584773
0	34	39	18.678905
0	34	40	16.414682
0	34	41	15.895224
0	34	42	18.936949
0	34	43	17.392990
0	34	44	14.237740
0	34	45	18.698851
0	34	46	20.980024
0	34	47	18.618501
0	34	48	14.462037
0	34	49	21.288161
0	35	36	17.668938
0	35	37	22.732053
0	35	38	25.731565
0	35	39	17.945820
0	35	40	20.613257
0	35	41	22.543873
0	35	42	23.876931
0	35	43	22.332972
0	35	44	22.533104
0	35	45	23.638832
0	35	46	17.996937
0	35	47	23.558483
0	35	48	18.381113
0	35	49	19.395962
0	36	37	21.337569
0	36	38	24.337082
0	36	39	16.492022
0	36	40	19.315938
0	36	41	21.149389
0	36	42	22.482448
0	36	43	20.938488
0	36	44	21.138621
0	36	45	22.244349
0	36	46	17.738156
0	36	47	22.164000
0	36	48	16.927315
0	36	49	18.446311
0	37	38	21.263572
0	37	39	19.150894
0	37	40	16.886671
0	37	41	18.050051
0	37	42	16.302303
0	37	43	14.109139
0	37	44	18.065111
0	37	45	14.132628
0	37	46	21.452013
0	37	47	16.511075
0	37	48	14.934027
0	37	49	21.760150
0	38	39	22.150406
0	38	40	19.886184
0	38	41	19.605127
0	38	42	22.408451
0	38	43	20.864491
0	38	44	17.894139
0	38	45	22.170352
0	38	46	24.347374
0	38	47	22.090003
0	38	48	17.933539
0	38	49	24.759663
0	39	40	17.263436
0	39	41	18.962714
0	39	42	20.295773
0	39	43	18.751813
0	39	44	18.951945
0	39	45	20.057674
0	39	46	17.250293
0	39	47	19.977324
0	39	48	14.476595
0	39	49	17.505925
0	40	41	16.698491
0	40	42	18.031550
0	40	43	16.487590
0	40	44	16.687723
0	40	45	17.793451
0	40	46	19.850331
0	40	47	17.541687
0	40	48	13.436477
0	40	49	18.597762
0	41	42	17.356997
0	41	43	16.767422
0	41	44	16.607025
0	41	45	18.775245
0	41	46	21.263833
0	41	47	18.901811
0	41	48	14.745846
0	41	49	21.571970
0	42	43	15.011151
0	42	44	19.209990
0	42	45	16.359428
0	42	46	22.596892
0	42	47	17.940549
0	42	48	16.078905
0	42	49	22.905029
0	43	44	17.666030
0	43	45	14.759156
0	43	46	21.052932
0	43	47	16.552342
0	43	48	14.534945
0	43	49	21.361069
0	44	45	18.971891
0	44	46	21.253065
0	44	47	18.891542
0	44	48	14.735078
0	44	49	21.561202
0	45	46	22.358793
0	45	47	17.181488
0	45	48	15.840806
0	45	49	22.666930
0	46	47	22.278444
0	46	48	17.416785
0	46	49	19.376311
0	47	48	15.760457
0	47	49	22.561773
0	48	49	17.718781
1	2	3	17.571127
1	2	4	18.395841
1	2	5	19.746432
1	2	6	17.642209
1	2	7	20.655216
1	2	8	17.366529
1	2	9	19.968991
1	2	10	18.667025
1	2	11	20.069100
1	2	12	18.750800
1	2	13	18.698941
1	2	14	19.388445
1	2	15	19.911404
1	2	16	18.138299
1	2	17	16.553537
1	2	18	19.165293
1	2	19	17.467588
1	2	20	19.903864
1	2	21	18.431444
1	2	22	19.747726
1	2	23	18.692411
1	2	24	17.190381
1	2	25	18.880951
1	2	26	21.190369
1	2	27	18.645094
1	2	28	18.797709
1	2	29	18.585299
1	2	30	19.360060
1	2	31	21.694086
1	2	32	17.495924
1	2	33	17.392177
1	2	34	17.836624
1	2	35	20.840258
1	2	36	19.903675
1	2	37	19.146656
1	2	38	20.327326
1	2	39	18.580939
1	2	40	16.834068
1	2	41	18.775789
1	2	42	20.160143
1	2	43	18.630034
1	2	44	17.679147
1	2	45	20.026188
1	2	46	19.707910
1	2	47	19.827731
1	2	48	15.942239
1	2	49	18.992052
